#Batch costTraining precTraining
18713 0.09834324 0.99201876
18714 0.030333472 0.9920561
18715 0.015073085 0.992093
18716 0.020672275 0.9921296
18717 0.045070846 0.9921275
18718 0.027999198 0.9921636
18719 0.021741081 0.9921994
18720 0.08196168 0.992197
18721 0.11739448 0.99215686
18722 0.015777923 0.9921922
18723 0.07554971 0.9921898
18724 0.08476103 0.9921875
18725 0.04126931 0.99222225
18726 0.015256375 0.99225664
18727 0.03549358 0.992254
18728 0.0862912 0.99225146
18729 0.04222598 0.9922489
18730 0.03540723 0.9922464
18731 0.04576326 0.99227995
18732 0.061851613 0.9923132
18733 0.035374302 0.99231046
18734 0.09060966 0.9922721
18735 0.07506982 0.9922695
18736 0.049576893 0.99230224
18737 0.015531138 0.9923347
18738 0.12894139 0.99229693
18739 0.02225313 0.9923291
18740 0.034801554 0.9923611
18741 0.018793318 0.9923928
18742 0.04905382 0.9923898
18743 0.031425968 0.99242115
18744 0.0109361885 0.9924522
18745 0.081781626 0.992449
18746 0.118503205 0.9924119
18747 0.045945767 0.99244267
18748 0.057159048 0.9924731
18749 0.06604631 0.9924699
18750 0.09217163 0.9924333
18751 0.0194271 0.99246347
18752 0.07595054 0.99242723
18753 0.072893426 0.99242425
18754 0.004575764 0.99245405
18755 0.061800737 0.99245095
18756 0.13584322 0.99241537
18757 0.2320185 0.9923152
18758 0.07343094 0.99231267
18759 0.1520558 0.9922458
18760 0.05183763 0.99227566
18761 0.039112497 0.9923052
18762 0.10385178 0.992271
18763 0.10892941 0.99223703
18764 0.021311354 0.9922664
18765 0.101542994 0.99226415
18766 0.011179134 0.99229324
18767 0.078781106 0.9922597
18768 0.045754123 0.99228853
18769 0.05056021 0.99228626
18770 0.13010626 0.99225307
18771 0.06359621 0.99222016
18772 0.023663457 0.9922488
18773 0.16196601 0.9921856
18774 0.055972017 0.9921837
18775 0.052189764 0.99218184
18776 0.028388258 0.99221015
18777 0.05574151 0.9922082
18778 0.11466824 0.99217623
18779 0.11820221 0.9921446
18780 0.10287596 0.9921131
18781 0.01468853 0.9921412
18782 0.083909556 0.99210995
18783 0.01928412 0.9921378
18784 0.041913975 0.9921655
18785 0.06616631 0.9921637
18786 0.15947028 0.99210376
18787 0.017165432 0.99213123
18788 0.11948668 0.9921007
18789 0.04768387 0.99209917
18790 0.055975582 0.99212646
18791 0.08152604 0.99209625
18792 0.014187161 0.9921233
18793 0.05807662 0.99212176
18794 0.038682863 0.9921485
18795 0.048436146 0.9921469
18796 0.05969853 0.9921453
18797 0.08989277 0.99214363
18798 0.034455236 0.99217004
18799 0.007499265 0.9921962
18800 0.04218281 0.99222225
18801 0.019065253 0.99224806
18802 0.10027728 0.99224615
18803 0.079420455 0.9922167
18804 0.17991756 0.9921601
18805 0.016989024 0.9921858
18806 0.06749558 0.99215686
18807 0.048537783 0.99215525
18808 0.032976884 0.99218076
18809 0.055133674 0.9921791
18810 0.021323306 0.9922043
18811 0.07439636 0.9922026
18812 0.018602721 0.99222755
18813 0.023087079 0.9922524
18814 0.01869508 0.9922771
18815 0.048260164 0.9922751
18816 0.13141379 0.99222046
18817 0.035307996 0.992245
18818 0.037112158 0.9922694
18819 0.17296676 0.9922414
18820 0.1548261 0.9921875
18821 0.02116346 0.9922118
18822 0.091544904 0.99221015
18823 0.039151218 0.9922085
18824 0.037348803 0.9922325
18825 0.027983595 0.9922564
18826 0.13922535 0.99222904
18827 0.058234643 0.9922273
18828 0.05901088 0.99225104
18829 0.0765458 0.99224925
18830 0.00719869 0.99227273
18831 0.04589139 0.9922961
18832 0.05610301 0.9922942
18833 0.021455355 0.9923173
18834 0.038135063 0.99231535
18835 0.056067523 0.9923383
18836 0.022714246 0.9923611
18837 0.09194188 0.9923343
18838 0.10124665 0.99233234
18839 0.033749033 0.992355
18840 0.04602144 0.99237746
18841 0.10556311 0.9923754
18842 0.046221327 0.9923733
18843 0.08775529 0.99234694
18844 0.059334703 0.992345
18845 0.020222804 0.99236715
18846 0.13826898 0.9923651
18847 0.013994414 0.9923871
18848 0.016398296 0.992409
18849 0.00937597 0.99243075
18850 0.1493432 0.992381
18851 0.02073994 0.9924027
18852 0.14251356 0.9924006
18853 0.05141364 0.9924221
18854 0.21960197 0.9923493
18855 0.024266314 0.9923709
18856 0.0023332636 0.9923923
18857 0.05665873 0.9923903
18858 0.096371755 0.99238825
18859 0.06339962 0.99240947
18860 0.024247238 0.99243057
18861 0.16399524 0.9923823
18862 0.041854244 0.9924033
18863 0.005437695 0.99242425
18864 0.035515007 0.99242216
18865 0.10966825 0.9924201
18866 0.036379013 0.9924408
18867 0.046024814 0.9924614
18868 0.121377625 0.9924366
18869 0.07576982 0.9924571
18870 0.034349844 0.99245495
18871 0.1093215 0.9924304
18872 0.05183897 0.9924507
18873 0.06393531 0.9924263
18874 0.02151343 0.99244654
18875 0.16230078 0.9924222
18876 0.09123239 0.992398
18877 0.07679299 0.9923961
18878 0.07519708 0.9923942
18879 0.08399272 0.99237025
18880 0.1951328 0.9923246
18881 0.08465852 0.99232286
18882 0.16993847 0.9922557
18883 0.0495532 0.99225414
18884 0.06528864 0.9922526
18885 0.059274398 0.9922511
18886 0.13479015 0.9922064
18887 0.06545982 0.992205
18888 0.16942237 0.99218214
18889 0.05352705 0.9922022
18890 0.106803015 0.9921795
18891 0.062404167 0.9921995
18892 0.09709954 0.9921981
18893 0.11868714 0.9921968
18894 0.024727937 0.9922166
18895 0.044055697 0.9922152
18896 0.075489216 0.9922348
18897 0.015094587 0.99225444
18898 0.06963421 0.99223197
18899 0.032696474 0.99225146
18900 0.07624661 0.99222916
18901 0.047444757 0.99224854
18902 0.15037441 0.9922056
18903 0.12874739 0.9921836
18904 0.11237875 0.99214107
18905 0.13880037 0.99209875
18906 0.12438006 0.9920977
18907 0.027650889 0.9921171
18908 0.11013951 0.99211603
18909 0.10266977 0.9921149
18910 0.05588999 0.9921138
18911 0.025452796 0.992133
18912 0.07863365 0.9921319
18913 0.08841874 0.99211055
18914 0.034102082 0.9921296
18915 0.03284122 0.9921486
18916 0.031051142 0.9921675
18917 0.011526985 0.99218625
18918 0.024649942 0.99220496
18919 0.06295161 0.99222356
18920 0.056145556 0.99222225
18921 0.031215373 0.99224067
18922 0.01765458 0.9922591
18923 0.023534013 0.9922774
18924 0.14421831 0.9922563
18925 0.0690472 0.9922745
18926 0.1400278 0.99225354
18927 0.16576298 0.99221313
18928 0.09682751 0.9921924
18929 0.046020105 0.99221057
18930 0.14475428 0.9921706
18931 0.11731774 0.99215007
18932 0.17058082 0.9921103
18933 0.025882648 0.99212855
18934 0.04616331 0.9921467
18935 0.12013315 0.99212646
18936 0.015195455 0.9921445
18937 0.05670258 0.9921434
18938 0.07602142 0.9921423
18939 0.065156564 0.99214125
18940 0.04806663 0.99215907
18941 0.111487776 0.9921391
18942 0.08255278 0.99211913
18943 0.091650516 0.9921181
18944 0.11121621 0.9921171
18945 0.14162426 0.99207866
18946 0.055008467 0.9920964
18947 0.053308297 0.99211407
18948 0.0049412134 0.9921317
18949 0.057349563 0.99213064
18950 0.10991451 0.9921296
18951 0.012469174 0.9921471
18952 0.12901983 0.9921276
18953 0.15194301 0.99210817
18954 0.07419469 0.9921072
18955 0.026384205 0.9921062
18956 0.068762474 0.99210525
18957 0.04839057 0.99212253
18958 0.18702142 0.99208516
18959 0.027102958 0.9921024
18960 0.09952565 0.9920833
18961 0.013693055 0.9921005
18962 0.039303117 0.9921176
18963 0.036816385 0.99213463
18964 0.11313306 0.9921157
18965 0.04376424 0.9921326
18966 0.063739456 0.9921137
18967 0.12284192 0.9920771
18968 0.14240496 0.9920406
18969 0.15744464 0.99202204
18970 0.14937909 0.99200356
18971 0.07625454 0.99202055
18972 0.13780965 0.9920021
18973 0.25205305 0.99194854
18974 0.11574683 0.99193037
18975 0.10798313 0.9919298
18976 0.050675083 0.9919293
18977 0.052695833 0.9919462
18978 0.09261604 0.9919456
18979 0.085346505 0.99196243
18980 0.12573592 0.9919618
18981 0.06836988 0.9919612
18982 0.072990686 0.9919606
18983 0.04244209 0.9919772
18984 0.04032504 0.99197656
18985 0.118653946 0.99195874
18986 0.04349734 0.9919753
18987 0.030321259 0.99199176
18988 0.09266995 0.9919911
18989 0.113156825 0.99199045
18990 0.1286468 0.99195576
18991 0.09931079 0.99193823
18992 0.07814243 0.9919207
18993 0.13340686 0.9919033
18994 0.06777169 0.9919197
18995 0.064884566 0.991936
18996 0.059679702 0.9919355
18997 0.104084 0.99193496
18998 0.1973291 0.9919009
18999 0.0681399 0.9919172
19000 0.10935523 0.9919
19001 0.099118136 0.98333335
19002 0.09002866 0.98333335
19003 0.14040868 0.98055553
19004 0.084372856 0.98125
19005 0.043571223 0.985
19006 0.065445326 0.9861111
19007 0.07412655 0.9880952
19008 0.15075208 0.98854166
19009 0.168777 0.98796296
19010 0.06740748 0.98833334
19011 0.007298475 0.98939395
19012 0.058544856 0.9895833
19013 0.08963937 0.9897436
19014 0.009735104 0.9904762
19015 0.024470711 0.9911111
19016 0.10365511 0.990625
19017 0.062614284 0.9906863
19018 0.048489936 0.9912037
19019 0.108096555 0.99122804
19020 0.044084314 0.99125
19021 0.038116388 0.9916667
19022 0.1811546 0.9909091
19023 0.14638212 0.9902174
19024 0.06914826 0.99027777
19025 0.11277261 0.98966664
19026 0.04358917 0.9900641
19027 0.031391382 0.9904321
19028 0.144522 0.9904762
19029 0.069312885 0.99051726
19030 0.049674623 0.9905556
19031 0.13778467 0.9903226
19032 0.11202155 0.99010414
19033 0.03049357 0.99040407
19034 0.040479526 0.9906863
19035 0.043524303 0.9909524
19036 0.03484177 0.9912037
19037 0.18241018 0.99054056
19038 0.05745929 0.9905702
19039 0.019113813 0.99081194
19040 0.06953139 0.99104166
19041 0.11750149 0.99085367
19042 0.06968717 0.9910714
19043 0.19744152 0.9906977
19044 0.12911691 0.9905303
19045 0.10367288 0.9903704
19046 0.005651626 0.9905797
19047 0.13818432 0.9902482
19048 0.10568347 0.99010414
19049 0.052850977 0.99030614
19050 0.1005535 0.9903333
19051 0.11680113 0.99019605
19052 0.041515622 0.99038464
19053 0.154766 0.9902516
19054 0.018213628 0.9904321
19055 0.05029464 0.99060607
19056 0.07066177 0.990625
19057 0.0146858115 0.9907895
19058 0.085709356 0.9906609
19059 0.016130034 0.9908192
19060 0.03491502 0.9909722
19061 0.06854201 0.990847
19062 0.01027869 0.99099463
19063 0.088031545 0.99087304
19064 0.056605596 0.9910156
19065 0.13846132 0.9908974
19066 0.010224482 0.99103534
19067 0.015711607 0.99116915
19068 0.047598552 0.99129903
19069 0.1320698 0.9911836
19070 0.051083263 0.9913095
19071 0.068910316 0.99131453
19072 0.10385478 0.9912037
19073 0.17877343 0.99098176
19074 0.048786324 0.990991
19075 0.015358285 0.9911111
19076 0.090520665 0.99111843
19077 0.0860684 0.9911255
19078 0.12955526 0.9909188
19079 0.11794316 0.9908228
19080 0.027582556 0.9909375
19081 0.009108382 0.9910494
19082 0.096432045 0.9909553
19083 0.1629495 0.99076307
19084 0.018473793 0.99087304
19085 0.0056647337 0.9909804
19086 0.12485506 0.99089146
19087 0.08288236 0.9909004
19088 0.047511503 0.9909091
19089 0.048836567 0.9909176
19090 0.06477333 0.99101853
19091 0.035727683 0.9910256
19092 0.19574232 0.99076086
19093 0.031954315 0.9908602
19094 0.040066037 0.99095744
19095 0.15130286 0.9907895
19096 0.010727589 0.99088544
19097 0.10536421 0.99080753
19098 0.11443211 0.99064624
19099 0.05362852 0.99065655
19100 0.06514117 0.9906667
19101 0.01247643 0.9907591
19102 0.07351084 0.99076796
19103 0.058088683 0.9907767
19104 0.13987385 0.99070513
19105 0.035342116 0.9907143
19106 0.05514316 0.99072325
19107 0.039564475 0.9907321
19108 0.09565849 0.9906636
19109 0.103350066 0.99059635
19110 0.013863059 0.9906818
19111 0.07209397 0.9906156
19112 0.06967963 0.9906994
19113 0.09155479 0.9906342
19114 0.07557162 0.99064326
19115 0.03734142 0.9907246
19116 0.05164713 0.9907327
19117 0.037853405 0.99081194
19118 0.0817245 0.9908192
19119 0.09740101 0.9906863
19120 0.020123897 0.9907639
19121 0.08601144 0.99077135
19122 0.09362076 0.9907104
19123 0.0012369307 0.9907859
19124 0.04090335 0.9908602
19125 0.12348141 0.9907333
19126 0.06473778 0.9907407
19127 0.0384722 0.9908137
19128 0.016559843 0.99088544
19129 0.03134934 0.99095607
19130 0.012358788 0.9910256
19131 0.009998916 0.9910942
19132 0.02891236 0.99116164
19133 0.13314907 0.99110276
19134 0.024259953 0.99116915
19135 0.03333576 0.99123454
19136 0.08590924 0.9911765
19137 0.03704179 0.99118006
19138 0.1398289 0.9910628
19139 0.026049005 0.9911271
19140 0.053954974 0.99113095
19141 0.10775743 0.99113476
19142 0.07373255 0.9911385
19143 0.06192296 0.9911422
19144 0.10114268 0.99114585
19145 0.055395994 0.9911494
19146 0.03857382 0.99115294
19147 0.04046236 0.99121314
19148 0.035236172 0.9912725
19149 0.05606503 0.9912752
19150 0.09598265 0.99127775
19151 0.027229615 0.9913355
19152 0.053169165 0.99139255
19153 0.012831709 0.9914488
19154 0.01783373 0.9915043
19155 0.058739178 0.9915054
19156 0.06387884 0.9915598
19157 0.07210126 0.9915605
19158 0.06655507 0.9915612
19159 0.05256596 0.99156183
19160 0.024809536 0.9916146
19161 0.11762527 0.9916149
19162 0.020521406 0.9916667
19163 0.05130395 0.9916667
19164 0.057372205 0.9916667
19165 0.080494896 0.9916667
19166 0.08733563 0.9916667
19167 0.09537895 0.99171656
19168 0.07474897 0.99171627
19169 0.06948249 0.99176526
19170 0.16159342 0.9916176
19171 0.052555602 0.9916667
19172 0.060134992 0.9916667
19173 0.11246622 0.99157035
19174 0.07621229 0.9915709
19175 0.032727197 0.99161905
19176 0.009020102 0.9916667
19177 0.18323293 0.9915725
19178 0.02789231 0.9916198
19179 0.12150105 0.991527
19180 0.06385412 0.9915278
19181 0.08740911 0.9915286
19182 0.050945263 0.99157506
19183 0.019184183 0.99162114
19184 0.04119301 0.9916667
19185 0.134155 0.9916216
19186 0.04290495 0.99162185
19187 0.09985165 0.9916667
19188 0.015073987 0.991711
19189 0.12805802 0.9916667
19190 0.060103938 0.9916667
19191 0.018432243 0.9917103
19192 0.013258606 0.99175346
19193 0.055294577 0.99175304
19194 0.022013186 0.99179554
19195 0.049794253 0.9917949
19196 0.12871869 0.99175173
19197 0.20926614 0.9916667
19198 0.0052217874 0.99170876
19199 0.09356857 0.9917085
19200 0.04724307 0.99175
19201 0.07465903 0.9917496
19202 0.16471878 0.9916667
19203 0.045995876 0.9916667
19204 0.055597354 0.9916667
19205 0.07626186 0.9916667
19206 0.06809557 0.9916667
19207 0.037308298 0.9916667
19208 0.013873871 0.9917067
19209 0.040472444 0.9917464
19210 0.07234721 0.991746
19211 0.04822057 0.99178517
19212 0.13603607 0.9917453
19213 0.020287061 0.99178404
19214 0.10783737 0.9917835
19215 0.118593656 0.99174416
19216 0.078284405 0.9917824
19217 0.0926966 0.99174345
19218 0.034495376 0.99178135
19219 0.05739207 0.9917808
19220 0.10773957 0.9917803
19221 0.04317834 0.9917798
19222 0.106712565 0.9917417
19223 0.13956277 0.9917788
19224 0.16086775 0.99174106
19225 0.010299103 0.9917778
19226 0.093011275 0.9917773
19227 0.02017479 0.9918135
19228 0.03968378 0.9918494
19229 0.054343216 0.9918486
19230 0.06356455 0.9918116
19231 0.033882573 0.99184704
19232 0.08503361 0.99184626
19233 0.05942634 0.99188125
19234 0.022595942 0.99191594
19235 0.06422234 0.99191487
19236 0.0095229745 0.99194914
19237 0.022386603 0.9919831
19238 0.071461424 0.9919818
19239 0.0613742 0.9919805
19240 0.13733646 0.99194443
19241 0.04114128 0.9919779
19242 0.09405491 0.99197656
19243 0.07075739 0.9919753
19244 0.025730116 0.9920082
19245 0.08446847 0.9920068
19246 0.12828603 0.99197155
19247 0.053345494 0.9919703
19248 0.13043645 0.9919691
19249 0.10065233 0.9919344
19250 0.01117317 0.99196666
19251 0.095348485 0.9919987
19252 0.06593943 0.99199736
19253 0.045758802 0.99199605
19254 0.080328435 0.99199474
19255 0.054634754 0.99202615
19256 0.07602254 0.99205726
19257 0.015969248 0.9920882
19258 0.031125493 0.99211884
19259 0.0048618508 0.9921493
19260 0.07472997 0.99214745
19261 0.07274277 0.9921456
19262 0.029166779 0.9921756
19263 0.040301427 0.9922053
19264 0.12641223 0.9921402
19265 0.052879754 0.9921384
19266 0.027723394 0.9921679
19267 0.024102278 0.9921973
19268 0.19978048 0.9921331
19269 0.070730455 0.99210036
19270 0.16902362 0.99203706
19271 0.033911247 0.99206644
19272 0.036314607 0.9920956
19273 0.1141696 0.99203295
19274 0.04039154 0.99206203
19275 0.04271723 0.9920606
19276 0.06418982 0.9920592
19277 0.10742572 0.9920277
19278 0.08399417 0.9919964
19279 0.072534055 0.9920251
19280 0.16980045 0.99193454
19281 0.14976141 0.9918743
19282 0.07609739 0.9918735
19283 0.05140483 0.9918728
19284 0.11858554 0.99181336
19285 0.077766225 0.9918129
19286 0.062911965 0.99181235
19287 0.083776094 0.9917828
19288 0.046203557 0.99181134
19289 0.13148497 0.99175316
19290 0.0039924183 0.9917816
19291 0.06975 0.99178123
19292 0.09635676 0.99175227
19293 0.16430597 0.99172354
19294 0.053737585 0.99172336
19295 0.16018362 0.9916384
19296 0.11501205 0.99161035
19297 0.030538183 0.9916386
19298 0.05752481 0.9916387
19299 0.0865881 0.99161094
19300 0.083050355 0.9916111
19301 0.04538795 0.9916113
19302 0.13473625 0.9916115
19303 0.1618588 0.99155664
19304 0.08394223 0.991557
19305 0.03267869 0.9915847
19306 0.12495362 0.9915577
19307 0.035446048 0.99158525
19308 0.033390038 0.99161255
19309 0.00688246 0.9916397
19310 0.017575951 0.9916667
19311 0.068539 0.99169344
19312 0.02691077 0.9917201
19313 0.04541856 0.99174654
19314 0.005889381 0.99177283
19315 0.030022163 0.99179894
19316 0.14390367 0.9917722
19317 0.064875215 0.9917718
19318 0.20206238 0.9916929
19319 0.0070077567 0.9917189
19320 0.04448024 0.99171877
19321 0.036777798 0.9917446
19322 0.12402891 0.99169254
19323 0.10592545 0.9916667
19324 0.061668318 0.9916667
19325 0.093277134 0.9916667
19326 0.13433352 0.99161553
19327 0.10134011 0.9916157
19328 0.072992034 0.99161583
19329 0.07654347 0.99164134
19330 0.0650056 0.9916667
19331 0.18520924 0.9916163
19332 0.017521549 0.9916416
19333 0.019650262 0.9916667
19334 0.04635539 0.9916916
19335 0.022044715 0.99171644
19336 0.027405012 0.99174106
19337 0.00958645 0.99176556
19338 0.13044488 0.99174064
19339 0.07664062 0.99171585
19340 0.0837777 0.99174017
19341 0.102977164 0.99171555
19342 0.0445722 0.9917154
19343 0.085009106 0.9917396
19344 0.036580246 0.99173933
19345 0.058945104 0.99173915
19346 0.07955196 0.9917389
19347 0.009345433 0.99176276
19348 0.08935248 0.9917385
19349 0.026127515 0.99176216
19350 0.07018926 0.9917619
19351 0.08871143 0.9917379
19352 0.13688676 0.99173766
19353 0.025600526 0.9917611
19354 0.012119523 0.9917844
19355 0.03592326 0.9918075
19356 0.16410233 0.9917603
19357 0.10046038 0.99176
19358 0.034841225 0.9917831
19359 0.11346712 0.99175954
19360 0.13246128 0.9917361
19361 0.013975443 0.991759
19362 0.22655115 0.9917127
19363 0.061960578 0.9917355
19364 0.09621803 0.99173534
19365 0.02200268 0.991758
19366 0.0587743 0.99175775
19367 0.092222646 0.9917348
19368 0.118217215 0.991712
19369 0.09035038 0.99171185
19370 0.11072357 0.9916892
19371 0.067821965 0.99168915
19372 0.04352813 0.9916891
19373 0.028156562 0.9917114
19374 0.12954086 0.99168897
19375 0.04083411 0.99171114
19376 0.06673945 0.99173313
19377 0.044799246 0.99173295
19378 0.08189027 0.9917328
19379 0.027700394 0.9917546
19380 0.073895104 0.9917544
19381 0.061504357 0.9917542
19382 0.106156 0.99177575
19383 0.024125766 0.9917972
19384 0.066815645 0.99179685
19385 0.12331852 0.99179655
19386 0.09542192 0.9917962
19387 0.15023242 0.9917743
19388 0.0179207 0.99179554
19389 0.120174184 0.9917952
19390 0.030021315 0.9918162
19391 0.026550671 0.99183714
19392 0.069232464 0.9918367
19393 0.046662316 0.9918363
19394 0.09025281 0.9918359
19395 0.04923544 0.9918565
19396 0.1315646 0.991835
19397 0.11058425 0.9918346
19398 0.04425081 0.9918551
19399 0.14000888 0.9918129
19400 0.14574477 0.99179167
19401 0.080541156 0.99177057
19402 0.13167506 0.9917496
19403 0.031798027 0.99177
19404 0.0069723744 0.9917904
19405 0.0731731 0.99176955
19406 0.09677776 0.9917693
19407 0.109422915 0.99172807
19408 0.10773624 0.9917075
19409 0.12603542 0.99168706
19410 0.1120835 0.991687
19411 0.012035871 0.9917072
19412 0.11355188 0.9916869
19413 0.070321985 0.9916667
19414 0.116650835 0.9916264
19415 0.11520091 0.9916064
19416 0.020619655 0.9916266
19417 0.035751455 0.9916467
19418 0.07337853 0.9916467
19419 0.06188937 0.99164677
19420 0.10980983 0.9916468
19421 0.060963657 0.9916667
19422 0.035390854 0.9916864
19423 0.08632603 0.99168634
19424 0.09963658 0.99168634
19425 0.025185747 0.9917059
19426 0.079667576 0.9917058
19427 0.055671442 0.9917252
19428 0.08878369 0.9917251
19429 0.16886517 0.9916861
19430 0.013244631 0.9917054
19431 0.11305419 0.99170536
19432 0.103906296 0.991686
19433 0.11932262 0.9916474
19434 0.045129273 0.9916475
19435 0.08162549 0.9916475
19436 0.10189199 0.99164754
19437 0.1395568 0.9916285
19438 0.026617965 0.99164766
19439 0.10549757 0.9916097
19440 0.07967795 0.9916099
19441 0.10874932 0.99161
19442 0.11610717 0.9915724
19443 0.11222202 0.9915538
19444 0.05750283 0.9915541
19445 0.04618696 0.99157304
19446 0.075220175 0.99155456
19447 0.11197038 0.99153614
19448 0.032277264 0.99155504
19449 0.061050516 0.99155533
19450 0.10779936 0.99153703
19451 0.16942167 0.9915004
19452 0.021862881 0.99151915
19453 0.099091865 0.9915011
19454 0.11095974 0.99150145
19455 0.049854644 0.99152017
19456 0.02466015 0.99153876
19457 0.119179696 0.99152076
19458 0.06895478 0.9915393
19459 0.15480436 0.9915214
19460 0.15264201 0.9915036
19461 0.15646186 0.9914498
19462 0.08055621 0.9914502
19463 0.042961407 0.99146867
19464 0.07819542 0.9914691
19465 0.07013579 0.99146956
19466 0.09079897 0.99147
19467 0.070401385 0.9914704
19468 0.0032307773 0.9914886
19469 0.0789554 0.991489
19470 0.1877946 0.9914539
19471 0.06317189 0.99147207
19472 0.08492963 0.9914725
19473 0.061725173 0.99147284
19474 0.0721133 0.99147326
19475 0.11612251 0.9914912
19476 0.056041762 0.9915091
19477 0.089369796 0.99150944
19478 0.082732044 0.9915272
19479 0.17088981 0.9915101
19480 0.0746479 0.9915104
19481 0.06089117 0.9915281
19482 0.13033144 0.99151105
19483 0.017681774 0.99152863
19484 0.18492648 0.9914945
19485 0.12281268 0.99147767
19486 0.09345238 0.991478
19487 0.026401777 0.99149555
19488 0.09567129 0.9914788
19489 0.07746301 0.9914792
19490 0.07275232 0.9914626
19491 0.16513488 0.99142903
19492 0.08058248 0.99142957
19493 0.10539306 0.99143004
19494 0.10247461 0.9914474
19495 0.086206056 0.9914478
19496 0.08419401 0.99146503
19497 0.06250867 0.99146545
19498 0.037118014 0.9914826
19499 0.22903319 0.99143285
19500 0.09914048 0.9914167
19501 0.03520266 1.0
19502 0.090614885 0.99583334
19503 0.040426597 0.99722224
19504 0.025423396 0.99791664
19505 0.09601723 0.99666667
19506 0.050227832 0.99722224
19507 0.063003995 0.99642855
19508 0.09032683 0.99583334
19509 0.13338213 0.99444443
19510 0.027974581 0.995
19511 0.097949 0.994697
19512 0.060640972 0.9951389
19513 0.07801664 0.9948718
19514 0.08639107 0.99404764
19515 0.078421324 0.99333334
19516 0.04606078 0.99375
19517 0.04906044 0.9941176
19518 0.1193951 0.9939815
19519 0.09250077 0.99385965
19520 0.088751666 0.99375
19521 0.04190525 0.99404764
19522 0.042733893 0.9939394
19523 0.09014731 0.9938406
19524 0.012640289 0.99409723
19525 0.07587816 0.9943333
19526 0.08052162 0.99423075
19527 0.124746576 0.99382716
19528 0.056918915 0.99375
19529 0.13645314 0.99310344
19530 0.1395195 0.9930556
19531 0.07119582 0.99301076
19532 0.047612824 0.99322915
19533 0.09381293 0.99343437
19534 0.068710156 0.99338233
19535 0.01639106 0.9935714
19536 0.046410818 0.99351853
19537 0.12959895 0.9932432
19538 0.012784367 0.9934211
19539 0.016079534 0.99358976
19540 0.073055744 0.99333334
19541 0.060850248 0.99349594
19542 0.030852953 0.9936508
19543 0.023238292 0.99379843
19544 0.035024557 0.9939394
19545 0.08880971 0.9938889
19546 0.06506718 0.9938406
19547 0.06032498 0.99397165
19548 0.109022595 0.99375
19549 0.044993725 0.99387753
19550 0.060909137 0.99383336
19551 0.0682437 0.99379086
19552 0.010660826 0.99391025
19553 0.039909627 0.9940252
19554 0.029906921 0.9941358
19555 0.08954837 0.9939394
19556 0.114668004 0.99375
19557 0.057668865 0.99371344
19558 0.04332075 0.99367815
19559 0.13166507 0.9933616
19560 0.09032627 0.99319446
19561 0.07198863 0.9931694
19562 0.060741607 0.99314517
19563 0.0618301 0.9931217
19564 0.01646315 0.99322915
19565 0.080841176 0.9930769
19566 0.1545786 0.99280304
19567 0.045394573 0.99278605
19568 0.03685902 0.99289215
19569 0.13783602 0.9927536
19570 0.09884191 0.99273807
19571 0.05078081 0.99284035
19572 0.05459245 0.9928241
19573 0.14071263 0.99257994
19574 0.07696591 0.99256754
19575 0.026649496 0.99266666
19576 0.010040208 0.99276316
19577 0.07278263 0.9927489
19578 0.046106588 0.992735
19579 0.008985305 0.992827
19580 0.08339796 0.99291664
19581 0.041498993 0.9929012
19582 0.12500806 0.9928862
19583 0.04606468 0.9929719
19584 0.13341324 0.9927579
19585 0.017949576 0.99284315
19586 0.064608045 0.99282944
19587 0.01237348 0.9929119
19588 0.05266977 0.99289775
19589 0.060464263 0.9929775
19590 0.036666203 0.99296296
19591 0.08572409 0.99285716
19592 0.01104661 0.99293476
19593 0.025795603 0.99301076
19594 0.05074452 0.99299645
19595 0.011767517 0.9930702
19596 0.043968003 0.9930556
19597 0.10993973 0.9930412
19598 0.040649872 0.99311227
19599 0.14814064 0.99301344
19600 0.022960763 0.99308336
19601 0.019327689 0.99315184
19602 0.08994424 0.99313724
19603 0.010656551 0.9932039
19604 0.12288256 0.9931891
19605 0.049420197 0.99325395
19606 0.012713784 0.9933176
19607 0.0105886785 0.99338007
19608 0.10736574 0.993287
19609 0.026185308 0.9933486
19610 0.039320607 0.9934091
19611 0.040449683 0.9933934
19612 0.038100507 0.99345237
19613 0.041323356 0.9935103
19614 0.01654368 0.9935672
19615 0.077200554 0.9935507
19616 0.01968931 0.9936063
19617 0.037781194 0.993661
19618 0.043126583 0.99364406
19619 0.049317315 0.9936274
19620 0.022840312 0.99368054
19621 0.0074633197 0.9937328
19622 0.014484255 0.9937841
19623 0.0690712 0.9936992
19624 0.15941344 0.99361557
19625 0.083034515 0.9935333
19626 0.040779278 0.99358463
19627 0.024786483 0.9936352
19628 0.012231404 0.9936849
19629 0.043739554 0.9937338
19630 0.09825311 0.99365383
19631 0.019839386 0.9937023
19632 0.10697594 0.99362373
19633 0.040394224 0.993609
19634 0.06518575 0.9935945
19635 0.018342916 0.993642
19636 0.057714187 0.9936887
19637 0.12821935 0.9936131
19638 0.019141356 0.99365944
19639 0.07662668 0.9936451
19640 0.021904182 0.9936905
19641 0.018587774 0.99373525
19642 0.018510247 0.99377936
19643 0.09093111 0.9937063
19644 0.07545505 0.9936343
19645 0.03587496 0.99367815
19646 0.08217981 0.9937215
19647 0.0746658 0.9937075
