#Batch costTraining precTraining costValidation precValidation
180000 0.01401944893191103 0.9976000189781189 0.13740078413604642 0.9815999865531921
180500 0.014017015662389653 0.9976166486740112 0.13728041220527668 0.9815000295639038
181000 0.013958029705641093 0.9976166486740112 0.1369483677298762 0.9818999767303467
181500 0.013986130110529484 0.9976166486740112 0.1373115754296683 0.9815999865531921
182000 0.013941731962980703 0.9976166486740112 0.13787210057364427 0.9815000295639038
182500 0.013867767820998172 0.9976166486740112 0.13725816382476186 0.9817000031471252
183000 0.013875091492844513 0.9976166486740112 0.13706614543677714 0.9818999767303467
183500 0.013813717603400194 0.9976166486740112 0.13761360309901646 0.9815000295639038
184000 0.01377816951663117 0.9976166486740112 0.13721562260287756 0.9815999865531921
184500 0.013779046871720735 0.9976166486740112 0.137102768396397 0.9817000031471252
185000 0.0138312824855675 0.9976166486740112 0.1379254297359439 0.9814000129699707
185500 0.013756181495335962 0.9976166486740112 0.1370774056903232 0.9818000197410583
186000 0.01370211068886953 0.9976166486740112 0.1373982030578947 0.9817000031471252
186500 0.013679966467129998 0.9976166486740112 0.13728950857086747 0.9818999767303467
187000 0.013765583299907545 0.9976166486740112 0.1369791164936556 0.9815999865531921
187500 0.013614970127944253 0.9976166486740112 0.13704049773926819 0.9818000197410583
188000 0.013687679282428386 0.9976166486740112 0.1369461709512718 0.9818999767303467
188500 0.013595052552203803 0.9976166486740112 0.13727033666063215 0.9817000031471252
189000 0.013609746302805918 0.9976333379745483 0.13671266670682816 0.9817000031471252
189500 0.013549100189026407 0.9976500272750854 0.13711253003196616 0.9817000031471252
190000 0.013562623616494239 0.9976666569709778 0.1373751716441242 0.9819999933242798
190500 0.01359316774858938 0.9976666569709778 0.1369813902636932 0.9818000197410583
191000 0.013485604625181682 0.9976666569709778 0.13743498522641895 0.9815000295639038
191500 0.013430035002711034 0.9976666569709778 0.13735507820533094 0.9817000031471252
192000 0.013525191794108831 0.9976833462715149 0.13793169542125833 0.9812999963760376
192500 0.013402843972463354 0.9976833462715149 0.1368895382962306 0.9818999767303467
193000 0.013351011622675771 0.9976833462715149 0.13704665066778543 0.9815999865531921
193500 0.013358254468714586 0.9976833462715149 0.13714575038266047 0.982200026512146
194000 0.01334522115458191 0.9976833462715149 0.1371764240449149 0.9817000031471252
194500 0.013271472732855666 0.9976999759674072 0.13670790070281363 0.9818999767303467
195000 0.01374581471182173 0.9976999759674072 0.13871141198185505 0.9812999963760376
195500 0.013209521094333225 0.9976999759674072 0.13688034154245252 0.9818999767303467
196000 0.013226747323320402 0.9976999759674072 0.13708848933643458 0.9818000197410583
196500 0.013171082734314648 0.9976999759674072 0.13679789433307887 0.9818999767303467
197000 0.013135278919832976 0.9976999759674072 0.13651815665767936 0.9818999767303467
197500 0.013113268110710003 0.9976999759674072 0.1368747910443635 0.9818999767303467
198000 0.013067020191507375 0.9976999759674072 0.13674734482861822 0.9819999933242798
198500 0.013094881533821656 0.9976999759674072 0.13696304312779103 0.9818000197410583
199000 0.01307079442506656 0.9976999759674072 0.13687360222888528 0.9818000197410583
199500 0.013002524378856954 0.9976999759674072 0.13683324087391374 0.9819999933242798
200000 0.012994170828377052 0.9977166652679443 0.1368755468014191 0.9818000197410583
200500 0.012959757859517898 0.9977166652679443 0.13696061743875615 0.9815999865531921
201000 0.012915501285144517 0.9977333545684814 0.13664884723385912 0.9818999767303467
201500 0.012909688410886641 0.9977333545684814 0.13706656295647118 0.9815999865531921
202000 0.01289680097886303 0.9977333545684814 0.13715311472744215 0.9819999933242798
202500 0.0129544354405031 0.9977333545684814 0.13718882618740463 0.9818000197410583
203000 0.012897129914469164 0.9977333545684814 0.13658969498110818 0.9818999767303467
203500 0.01282793266864901 0.9977333545684814 0.13690011924377468 0.9818000197410583
204000 0.012806765642735021 0.9977333545684814 0.13664203902174193 0.9817000031471252
204500 0.01279696691056597 0.9977333545684814 0.13657994945782412 0.982200026512146
205000 0.01276148903624174 0.9977333545684814 0.1369659532539692 0.9818999767303467
205500 0.012764210287339909 0.9977333545684814 0.13669782781295944 0.9818000197410583
206000 0.01275236636340657 0.9977333545684814 0.13705053345385532 0.9818000197410583
206500 0.012716951184878901 0.9977333545684814 0.13686529650703305 0.9818999767303467
207000 0.012739062967397815 0.9977333545684814 0.13672281369091943 0.9818000197410583
207500 0.012841203758500827 0.9977666735649109 0.1366752267550779 0.9821000099182129
208000 0.01266876898573343 0.9977333545684814 0.13716201517959709 0.9814000129699707
208500 0.012599433913309864 0.9977499842643738 0.1368649689665588 0.9817000031471252
209000 0.012573139192623786 0.9977499842643738 0.13669823944932433 0.9815999865531921
209500 0.012586640917590314 0.9977333545684814 0.13685188106450952 0.9818000197410583
210000 0.012552651074194 0.9977499842643738 0.1371329605293373 0.9817000031471252
210500 0.012543514410333592 0.9977499842643738 0.13699910509336916 0.9817000031471252
211000 0.012499722259413102 0.9977499842643738 0.13680949911209464 0.982200026512146
211500 0.012496725044117193 0.997783362865448 0.13686529264417768 0.9818999767303467
212000 0.012471433492356057 0.9977666735649109 0.13722422283456545 0.9818999767303467
212500 0.012452974448061043 0.9977666735649109 0.13676297008999536 0.9819999933242798
213000 0.012452392837325655 0.997783362865448 0.1367465538132994 0.9819999933242798
213500 0.012449984271329595 0.997783362865448 0.1372659038942409 0.9817000031471252
214000 0.012397513433754405 0.997783362865448 0.1370248470203369 0.9817000031471252
214500 0.012390867226273986 0.997783362865448 0.1370806079850532 0.9818000197410583
215000 0.012347279435954988 0.997783362865448 0.13678653276895203 0.9818999767303467
215500 0.012345980177874055 0.9977999925613403 0.1368235709623943 0.9818999767303467
216000 0.012321857691584349 0.9977999925613403 0.1368154525440943 0.9815999865531921
216500 0.012322730698045537 0.9977999925613403 0.1369574600162683 0.9821000099182129
217000 0.012317760146073609 0.9978166818618774 0.1367994894140429 0.9818000197410583
217500 0.01228392902444272 0.9978166818618774 0.1368258094338642 0.9817000031471252
218000 0.012271170684192718 0.9978166818618774 0.13657455564200646 0.9821000099182129
218500 0.012221387195250524 0.9978333115577698 0.1368808773941244 0.9817000031471252
219000 0.012197562420829975 0.9978166818618774 0.13673720737795667 0.982200026512146
219500 0.012287586864520562 0.9978333115577698 0.13697761762351873 0.9824000000953674
220000 0.012226571637836362 0.9978333115577698 0.13660348687420046 0.9822999835014343
220500 0.012132920811190464 0.9978166818618774 0.13689131683347514 0.9822999835014343
221000 0.012112429787964599 0.9978166818618774 0.13680665794775415 0.9822999835014343
221500 0.01212962226709933 0.9978166818618774 0.13694562162346993 0.9819999933242798
222000 0.012061195359900011 0.9978166818618774 0.13705023729616514 0.9824000000953674
222500 0.01206607344650062 0.9978333115577698 0.13727872797081217 0.9818000197410583
223000 0.012022799945614922 0.9978333115577698 0.1371993335255538 0.9821000099182129
223500 0.012026980815616359 0.9978333115577698 0.13685116309722944 0.9818999767303467
224000 0.012018608974883683 0.9978333115577698 0.13717195765445359 0.9818999767303467
224500 0.011984618447038034 0.9978333115577698 0.13710188654233935 0.9819999933242798
225000 0.011951366785749755 0.9978333115577698 0.13671985551854887 0.9825000166893005
225500 0.011936619344237261 0.9978333115577698 0.13689720301508787 0.9822999835014343
226000 0.011976978882574865 0.9978333115577698 0.13733783001247066 0.9822999835014343
226500 0.011941305854079352 0.9978333115577698 0.13729387192207068 0.9819999933242798
227000 0.011898405426670797 0.9978333115577698 0.13706786238925706 0.9822999835014343
227500 0.011914012576029443 0.9978333115577698 0.1370904116662714 0.9818000197410583
228000 0.011925350330740912 0.9978333115577698 0.1367865341536177 0.9824000000953674
228500 0.011846063065543422 0.9978333115577698 0.13692868105708914 0.9824000000953674
229000 0.01184436411789308 0.9978333115577698 0.1369267496599874 0.9828000068664551
229500 0.011826842143481675 0.9978333115577698 0.13652562915188174 0.9825000166893005
230000 0.011807158514192754 0.9978333115577698 0.1369730555692935 0.982699990272522
230500 0.011795591453418214 0.9978333115577698 0.13688022290675872 0.9821000099182129
231000 0.01180513103165625 0.9978333115577698 0.13686998366810876 0.982200026512146
231500 0.011826474561025195 0.9978333115577698 0.13719818054397037 0.9819999933242798
232000 0.01180742277938989 0.9978333115577698 0.13690639867822757 0.9821000099182129
232500 0.011728895323054166 0.9978333115577698 0.1369383317313739 0.9825000166893005
233000 0.011727937901231538 0.9978333115577698 0.1367504065894682 0.9822999835014343
233500 0.011714592638152924 0.9978500008583069 0.13712127734285895 0.9821000099182129
234000 0.011716779991988249 0.9978333115577698 0.13689080402857798 0.9818999767303467
234500 0.011700377114320872 0.9978333115577698 0.13664947632544935 0.9822999835014343
235000 0.011671468574769096 0.9978333115577698 0.1365768960225585 0.9825000166893005
235500 0.011678754879294623 0.9978500008583069 0.13686433812128818 0.9822999835014343
236000 0.01166384819339437 0.9978500008583069 0.13667804353689716 0.9822999835014343
236500 0.011662591484555741 0.9978500008583069 0.136650937254756 0.9824000000953674
237000 0.01163310086381777 0.9978500008583069 0.13670615167904615 0.982699990272522
237500 0.011611844817484961 0.9978500008583069 0.13691997590964894 0.9824000000953674
238000 0.011613850021222605 0.9978500008583069 0.1370045611670037 0.9824000000953674
238500 0.011593344351810326 0.9978500008583069 0.1370121335706659 0.9825999736785889
239000 0.011580798000619204 0.9978500008583069 0.1367620969075768 0.9822999835014343
239500 0.011582505120375815 0.9978500008583069 0.1368402432204355 0.982200026512146
240000 0.011594681320080418 0.9978500008583069 0.13683427256348513 0.9824000000953674
240500 0.011607626161988203 0.9978500008583069 0.13699017423195328 0.9821000099182129
241000 0.011549628674583316 0.9978500008583069 0.13705019369408983 0.9825000166893005
241500 0.011531953762989725 0.9978500008583069 0.13684842241892767 0.9825000166893005
242000 0.011535170829082684 0.9978500008583069 0.1371807631314019 0.9822999835014343
242500 0.011571316995950959 0.9978500008583069 0.1375935338948504 0.9817000031471252
243000 0.011513526042091932 0.9978500008583069 0.13712108567075046 0.9822999835014343
243500 0.011500761571742867 0.9978500008583069 0.1368176300019477 0.9822999835014343
244000 0.011475197359340382 0.9978500008583069 0.13689866292939404 0.9825000166893005
244500 0.011515452983799817 0.9978500008583069 0.1372593213092754 0.9819999933242798
245000 0.011472058255085722 0.9978500008583069 0.13681021358298312 0.9825999736785889
245500 0.011441028420531074 0.9978500008583069 0.1368591801629227 0.9824000000953674
246000 0.011450733660323507 0.9978500008583069 0.13662759044997802 0.9822999835014343
246500 0.011437992212112294 0.9978500008583069 0.13725808492844663 0.9818999767303467
247000 0.011439659179509423 0.997866690158844 0.13685966569532612 0.9819999933242798
247500 0.011421702695835848 0.997866690158844 0.13684892338241625 0.9818999767303467
248000 0.011400986710044284 0.997866690158844 0.13687118442379143 0.9822999835014343
248500 0.011400520136211222 0.997866690158844 0.13685338801442412 0.9824000000953674
249000 0.011408004213494131 0.997866690158844 0.13715977697907802 0.9818999767303467
249500 0.011368134394851707 0.997866690158844 0.13676018577063806 0.9822999835014343
250000 0.011373501507233595 0.997866690158844 0.13683232489288058 0.982200026512146
250500 0.011350650103760806 0.997866690158844 0.13704537881897266 0.9822999835014343
251000 0.011336179380784354 0.997866690158844 0.13676337741784664 0.982200026512146
251500 0.011327456023581909 0.997866690158844 0.13688634262966226 0.9825000166893005
252000 0.01131685196061929 0.9978833198547363 0.13709499504677805 0.9822999835014343
252500 0.011313147633630434 0.9978833198547363 0.1369898232652733 0.982200026512146
253000 0.011313529049926243 0.9978833198547363 0.13658652213840689 0.982200026512146
253500 0.011298368025189848 0.9979000091552734 0.1372999943795032 0.9818000197410583
254000 0.011293420215938628 0.9979000091552734 0.13703063545432087 0.9825000166893005
254500 0.011284073657585153 0.9979000091552734 0.13730167594934464 0.9819999933242798
255000 0.0112369973193175 0.9979000091552734 0.13676597213054192 0.982200026512146
255500 0.011235854255747593 0.9979000091552734 0.13686895697090076 0.9818999767303467
256000 0.011211237026325154 0.9979000091552734 0.1369364157973265 0.9821000099182129
256500 0.011191111083282157 0.9979000091552734 0.13689571943695336 0.9821000099182129
257000 0.011191962091372503 0.9979000091552734 0.13683618471359368 0.9822999835014343
257500 0.011207466539126472 0.9979000091552734 0.13700633692769335 0.9818000197410583
258000 0.011166852440130121 0.9979166388511658 0.13713997796066688 0.9819999933242798
258500 0.011164422084420221 0.9979000091552734 0.13726098412532084 0.9818000197410583
259000 0.011134593925530498 0.9979166388511658 0.13700677473439138 0.9821000099182129
259500 0.01113406478682688 0.9979166388511658 0.13712059468807056 0.9819999933242798
260000 0.011103950109320188 0.9979166388511658 0.13716440030251978 0.9819999933242798
260500 0.011101229346754553 0.9979166388511658 0.13710687849297828 0.9821000099182129
261000 0.011076636668853461 0.9979166388511658 0.1370842440122702 0.9818000197410583
261500 0.011051915121068305 0.9979166388511658 0.13697845860550442 0.9818999767303467
262000 0.011045599160979813 0.9979166388511658 0.1369858732104367 0.9818000197410583
262500 0.01106144701170609 0.9979166388511658 0.1373195260846078 0.9818999767303467
263000 0.011022763885033782 0.9979333281517029 0.13691820406902408 0.9815999865531921
263500 0.011013414654545098 0.9979166388511658 0.136822483075544 0.982200026512146
264000 0.011024058356277722 0.9979166388511658 0.13725192099691486 0.9818000197410583
264500 0.010968043610441965 0.9979166388511658 0.13698479192855156 0.9818999767303467
265000 0.010963236365560442 0.9979166388511658 0.13668461949471822 0.9824000000953674
265500 0.010951009720768585 0.9979333281517029 0.1370475040307574 0.9818000197410583
266000 0.010946280609865789 0.9979333281517029 0.13704560511168676 0.9821000099182129
266500 0.010929742297682484 0.9979333281517029 0.1369444709087118 0.9821000099182129
267000 0.0109448774234741 0.9979333281517029 0.13694618049713317 0.9822999835014343
267500 0.010936877095467935 0.9979333281517029 0.13710751589114079 0.982200026512146
268000 0.010909097757009052 0.9979333281517029 0.13704482135793877 0.9821000099182129
268500 0.010896748283621855 0.9979333281517029 0.13682135944509718 0.9818999767303467
269000 0.010898571420142252 0.9979333281517029 0.13734870274128916 0.9821000099182129
269500 0.010904364611082322 0.9979333281517029 0.1369486233538286 0.9818999767303467
270000 0.01085640656867181 0.9979333281517029 0.13675749287474318 0.982200026512146
270500 0.010860940690133915 0.9979333281517029 0.13711431240047023 0.9824000000953674
271000 0.010859691588995824 0.9979333281517029 0.13684147629588406 0.9819999933242798
271500 0.010848995310399914 0.9979333281517029 0.13723559961661086 0.9818999767303467
272000 0.01084165560262918 0.9979333281517029 0.13729581085474638 0.9817000031471252
272500 0.010835735663214776 0.9979333281517029 0.1370491415411998 0.9819999933242798
273000 0.010815561530832686 0.9979333281517029 0.13706664877990116 0.9819999933242798
273500 0.010803659980881881 0.99795001745224 0.13715010279645504 0.9818000197410583
274000 0.010824531978710245 0.9979333281517029 0.13720259941605037 0.9818000197410583
274500 0.01078710861961493 0.9979333281517029 0.13725255208689852 0.9819999933242798
275000 0.010832996673222321 0.9979333281517029 0.13717521548552103 0.9822999835014343
275500 0.010808875702051834 0.99795001745224 0.13697113346829573 0.9821000099182129
276000 0.010779704188952261 0.99795001745224 0.13704393959188382 0.9819999933242798
276500 0.010750536291692212 0.9979333281517029 0.13698085981644545 0.9819999933242798
277000 0.010749740291641502 0.9979333281517029 0.13724621007283933 0.9821000099182129
277500 0.01075016967280244 0.9979333281517029 0.13740958262354253 0.9818999767303467
278000 0.010731277803822497 0.9979333281517029 0.13693471700581503 0.9818999767303467
278500 0.01072136910254194 0.9979333281517029 0.1370383796215334 0.9818000197410583
279000 0.010716114693240282 0.99795001745224 0.13697170636568481 0.9818999767303467
279500 0.010731855996926122 0.9979333281517029 0.13742739412267838 0.9819999933242798
280000 0.010703577067890728 0.99795001745224 0.13700168182785566 0.9818999767303467
280500 0.01069751890951399 0.99795001745224 0.1372919646935523 0.9818999767303467
281000 0.01069841511414464 0.99795001745224 0.1371999854366055 0.9818000197410583
281500 0.010681616238341667 0.99795001745224 0.13719160773521943 0.9819999933242798
282000 0.010669347065742962 0.9979666471481323 0.13721827754225377 0.9821000099182129
282500 0.010661365832178369 0.9979833364486694 0.13693311232041305 0.9821000099182129
283000 0.01067892712465303 0.9979666471481323 0.1371712095609022 0.9819999933242798
283500 0.01065529332668472 0.9979833364486694 0.13697460021656152 0.9822999835014343
284000 0.010653285437087955 0.9979833364486694 0.13723850258526363 0.9821000099182129
284500 0.01066705750702725 0.9979833364486694 0.13727723792357865 0.9819999933242798
285000 0.010634705435622406 0.9979833364486694 0.1371943068451088 0.9818000197410583
285500 0.010644488780398387 0.9979833364486694 0.13690419390942915 0.9821000099182129
286000 0.010626942093405038 0.9979833364486694 0.13713909238788619 0.9821000099182129
286500 0.010624781881885913 0.9979833364486694 0.13726573650906138 0.9819999933242798
287000 0.010614209492033115 0.9979833364486694 0.13709687672638537 0.9821000099182129
287500 0.01061392900601301 0.9979833364486694 0.13724686269730882 0.9819999933242798
288000 0.010609726533327679 0.9979833364486694 0.13730953897034778 0.9817000031471252
288500 0.010602098144665069 0.9979833364486694 0.13720059954066965 0.9821000099182129
289000 0.0105782888681589 0.9979833364486694 0.13727074648753115 0.982200026512146
289500 0.010570102445145313 0.9979833364486694 0.13740108747383928 0.9818000197410583
290000 0.010567361566705222 0.9979833364486694 0.13716609017493903 0.9818999767303467
290500 0.010658471845939736 0.9979833364486694 0.13799217132384148 0.9810000061988831
291000 0.010531666739343686 0.9979833364486694 0.13706508632116166 0.9818999767303467
291500 0.010524833070057018 0.9979833364486694 0.13724043703061034 0.9819999933242798
292000 0.01051563889904258 0.9979833364486694 0.13725591983214472 0.982200026512146
292500 0.010511310204145169 0.9979833364486694 0.1373643274306407 0.9818999767303467
293000 0.010511641414997091 0.9979833364486694 0.13761988459425412 0.9818000197410583
293500 0.010495685158175668 0.9979833364486694 0.1373570831961086 0.982200026512146
294000 0.01047905684736761 0.9979833364486694 0.1370249677050182 0.982200026512146
294500 0.010460277170489522 0.9979833364486694 0.13727880691137326 0.9817000031471252
295000 0.010460421619892198 0.9979833364486694 0.13765206259284024 0.9821000099182129
295500 0.010454112531910748 0.9979833364486694 0.13732044266727098 0.9818999767303467
296000 0.0104968252357241 0.9979833364486694 0.13774584193834308 0.9821000099182129
296500 0.010438854682290305 0.9979833364486694 0.13738506484816898 0.9818999767303467
297000 0.010430496104501072 0.9979833364486694 0.13716621966465536 0.9819999933242798
297500 0.01042724212979374 0.9979833364486694 0.13720955924571535 0.9818000197410583
298000 0.010423605542159445 0.9979833364486694 0.13747513075156967 0.9818999767303467
298500 0.010414714381866603 0.9979833364486694 0.1371531613016712 0.9819999933242798
299000 0.010413450006230656 0.9979833364486694 0.13720746564466316 0.982200026512146
299500 0.010405913703045128 0.9979833364486694 0.13748721255400598 0.9818999767303467
300000 0.010395378269025726 0.9979833364486694 0.13754615851011112 0.9821000099182129
300500 0.010382273269778914 0.9979833364486694 0.13728290399026447 0.9821000099182129
301000 0.010409003566247702 0.9979833364486694 0.13758608345012036 0.9819999933242798
301500 0.01036646374246969 0.9979833364486694 0.1372837077336124 0.982200026512146
302000 0.010361386232321577 0.9979833364486694 0.1372156864522105 0.9822999835014343
302500 0.01034673277253314 0.9979833364486694 0.1373517126254672 0.9821000099182129
303000 0.010340087830180224 0.9979833364486694 0.13732054166880117 0.9819999933242798
303500 0.010359882045153548 0.9979833364486694 0.1371513391556553 0.9821000099182129
304000 0.01033658565592438 0.9979833364486694 0.1374913228971709 0.9821000099182129
304500 0.010319080347399964 0.9979833364486694 0.13736999025571567 0.9819999933242798
305000 0.010326612175512128 0.9979833364486694 0.13753007965003197 0.9821000099182129
305500 0.010306994354139898 0.9979833364486694 0.1373408536369694 0.9821000099182129
306000 0.010302856617171589 0.9979833364486694 0.13733066788605866 0.9821000099182129
306500 0.010304412415710977 0.9979833364486694 0.13743279356969507 0.9822999835014343
307000 0.01029800007759574 0.9979833364486694 0.1374110259644025 0.9818999767303467
307500 0.010295496432913448 0.9979833364486694 0.1373010846003912 0.982200026512146
308000 0.010287876162679458 0.9979833364486694 0.13741152636223197 0.982200026512146
308500 0.010284203845490508 0.9979833364486694 0.13768173373472672 0.982200026512146
309000 0.010269506157994813 0.9979833364486694 0.13737693727416045 0.982200026512146
309500 0.010292120687181886 0.9979833364486694 0.13725807094260964 0.9821000099182129
310000 0.010264595456771107 0.9979833364486694 0.13728248660342507 0.9819999933242798
310500 0.01026840744864215 0.9979833364486694 0.13724333209189718 0.9819999933242798
311000 0.010251105476104324 0.9979833364486694 0.13736643452346617 0.9821000099182129
311500 0.010253087319102875 0.9979833364486694 0.13738915717969138 0.9822999835014343
312000 0.010242969678348647 0.9979833364486694 0.13743004650412186 0.9821000099182129
312500 0.010245627585504553 0.9979833364486694 0.13739514418172621 0.9818999767303467
313000 0.010231859301265892 0.9979833364486694 0.1373687961645206 0.982200026512146
313500 0.010232489308909862 0.9979833364486694 0.13747324586083995 0.9819999933242798
314000 0.010230007933583692 0.9979833364486694 0.13724586746574205 0.9822999835014343
314500 0.010221222468625153 0.9979833364486694 0.13751432020195206 0.9821000099182129
315000 0.010262574289589247 0.9979833364486694 0.13790479562283361 0.9819999933242798
315500 0.010209886335814372 0.9979833364486694 0.1374621791639227 0.982200026512146
316000 0.010209697433362695 0.9979833364486694 0.13743695899541125 0.9821000099182129
316500 0.010211492854457174 0.9979833364486694 0.13756550247023844 0.9819999933242798
317000 0.010206655373011502 0.9979833364486694 0.13738495569849837 0.9819999933242798
317500 0.010196483745418178 0.9979833364486694 0.13734215824250715 0.982200026512146
318000 0.010198366085419063 0.9979833364486694 0.13762057367293382 0.9819999933242798
318500 0.010191714031816809 0.9979833364486694 0.13756406644135422 0.9821000099182129
319000 0.010187010870476661 0.9979833364486694 0.13760272560993908 0.9821000099182129
319500 0.010184569366648794 0.9979833364486694 0.13754800029673353 0.982200026512146
320000 0.010176718708741343 0.9979833364486694 0.13727452744085167 0.9824000000953674
320500 0.010175020577117297 0.9979833364486694 0.1371608430782413 0.982200026512146
321000 0.010169476752520131 0.9979833364486694 0.13729550860285744 0.9822999835014343
321500 0.010183168628611747 0.9979833364486694 0.13747983310445197 0.9821000099182129
322000 0.010167094720525589 0.9979833364486694 0.1374669019352412 0.9819999933242798
322500 0.01015810499227276 0.9979833364486694 0.13726454598639903 0.9824000000953674
323000 0.010169978252216728 0.9979833364486694 0.1374406654159713 0.9819999933242798
323500 0.010146144430300047 0.9979833364486694 0.13744569004402582 0.9822999835014343
324000 0.01015083526836 0.9979833364486694 0.13757566360624404 0.9824000000953674
324500 0.01014736254648257 0.9979833364486694 0.13719831333333277 0.9824000000953674
325000 0.010140404687053524 0.9979833364486694 0.13737025388617402 0.9821000099182129
325500 0.010136985663194598 0.9979833364486694 0.13734589778728623 0.9821000099182129
326000 0.01014588669245956 0.9979833364486694 0.13769916170697616 0.9819999933242798
326500 0.01012995791099917 0.9979833364486694 0.13743866691202639 0.9821000099182129
327000 0.010124627308056126 0.9979833364486694 0.13724873555452505 0.9824000000953674
327500 0.010125654972883542 0.9979833364486694 0.13748259057589093 0.982200026512146
328000 0.01011907866372009 0.9979833364486694 0.13733128864015015 0.9821000099182129
328500 0.010110056263221971 0.9979833364486694 0.13740712634768787 0.982200026512146
329000 0.010113430433124692 0.9979833364486694 0.13720959614768 0.9822999835014343
329500 0.01011582764212532 0.9979833364486694 0.1375271629019 0.982200026512146
330000 0.010100300549589155 0.9979833364486694 0.1375185282373568 0.982200026512146
330500 0.010097541435057065 0.9979833364486694 0.13755128692960789 0.9821000099182129
331000 0.01010305617775254 0.9979833364486694 0.1373910813012968 0.982200026512146
331500 0.010104560667572272 0.9979833364486694 0.1375287042799595 0.9821000099182129
332000 0.010087508941565466 0.9979833364486694 0.13755412638360576 0.9821000099182129
332500 0.010083543617352551 0.9979833364486694 0.13757966695367504 0.982200026512146
333000 0.010078979112104086 0.9979833364486694 0.13737992676244176 0.9821000099182129
333500 0.010076537214032335 0.9979833364486694 0.1374438006982942 0.9822999835014343
334000 0.010076555644700905 0.9979833364486694 0.1372434957710997 0.9825000166893005
334500 0.01008288877705345 0.9979833364486694 0.13747718047154703 0.982200026512146
335000 0.010070859097891904 0.9979833364486694 0.13739238491374345 0.9821000099182129
335500 0.010066385476257225 0.9979833364486694 0.13743918188329263 0.9825000166893005
336000 0.010061788542875972 0.9979833364486694 0.1374763200801819 0.9822999835014343
336500 0.010057557993045581 0.9979833364486694 0.13734596178483188 0.9822999835014343
337000 0.010057128599128919 0.9979833364486694 0.13730542967002912 0.9821000099182129
337500 0.010052867936028633 0.9979833364486694 0.13756888950528373 0.9817000031471252
338000 0.01004717406816635 0.9979833364486694 0.1374688428866233 0.9821000099182129
338500 0.010046596573202986 0.9979833364486694 0.1376043004228457 0.982200026512146
339000 0.010048208702312452 0.9980000257492065 0.1373835109461288 0.9822999835014343
339500 0.010041696771137261 0.9980000257492065 0.1374851258489143 0.9822999835014343
340000 0.01004905395857689 0.9979833364486694 0.13750771866785 0.982200026512146
340500 0.010030298906588965 0.9980000257492065 0.13741071012815229 0.9822999835014343
341000 0.010024976621834504 0.9980000257492065 0.13747116656784492 0.9821000099182129
341500 0.010026256601962328 0.9980000257492065 0.13750523356689956 0.9821000099182129
342000 0.010021763830198567 0.9980000257492065 0.13766902153982374 0.9818000197410583
342500 0.010009303106732356 0.9980000257492065 0.13749568694875053 0.9822999835014343
343000 0.010003859368626824 0.9980000257492065 0.13750095620100983 0.9824000000953674
343500 0.010001813197434482 0.9980000257492065 0.13779106411163958 0.9821000099182129
344000 0.009995461337604017 0.9980000257492065 0.13752362564213907 0.9819999933242798
344500 0.009981628267738657 0.9980000257492065 0.13745213711626056 0.9822999835014343
345000 0.00997749825961752 0.9980000257492065 0.13730144691711904 0.9824000000953674
345500 0.009974641231834539 0.9980000257492065 0.1375749760317718 0.9819999933242798
346000 0.009965974565131668 0.9980000257492065 0.13737957603952963 0.9821000099182129
346500 0.009962282892503815 0.9980000257492065 0.13754546496494585 0.9819999933242798
347000 0.00997133991155036 0.9980000257492065 0.13763256224897485 0.9822999835014343
347500 0.00994522799690385 0.9980000257492065 0.13740993375741745 0.9819999933242798
348000 0.009941425261181818 0.9980000257492065 0.1373927865281352 0.982200026512146
348500 0.009942973896771824 0.9980166554450989 0.13746765861027452 0.9822999835014343
349000 0.00994288848053014 0.9980000257492065 0.13760406027215358 0.9821000099182129
349500 0.00993555490206636 0.9980166554450989 0.13748128608368715 0.982200026512146
350000 0.009931530238076811 0.9980166554450989 0.13750500639681268 0.982200026512146
350500 0.00992059240158269 0.9980166554450989 0.1374713905378012 0.9821000099182129
351000 0.009922532123492662 0.9980166554450989 0.13762610781574586 0.9821000099182129
351500 0.00991717874561097 0.9980166554450989 0.1374473922804511 0.982200026512146
352000 0.009911896626441255 0.9980166554450989 0.1373579187552801 0.9821000099182129
352500 0.009916603264135484 0.9980166554450989 0.137536947212588 0.9822999835014343
353000 0.009906489797244528 0.998033344745636 0.13734071542390958 0.9824000000953674
353500 0.009906856606740863 0.998033344745636 0.1375461971263143 0.9819999933242798
354000 0.00991473455346689 0.998033344745636 0.13746344859329182 0.9825000166893005
354500 0.009898330709039874 0.998033344745636 0.13758752576757907 0.9821000099182129
355000 0.00990436967597052 0.998033344745636 0.13786862855412255 0.9819999933242798
355500 0.009885211688384394 0.998033344745636 0.13754923933575627 0.9821000099182129
356000 0.009892926361525315 0.998033344745636 0.1376232868227722 0.9822999835014343
356500 0.009888807250423511 0.998033344745636 0.13742046362202673 0.982200026512146
357000 0.00987409635445074 0.998033344745636 0.13750490324541753 0.9821000099182129
357500 0.009871537216203917 0.998033344745636 0.13745579597840296 0.9821000099182129
358000 0.009867981192735412 0.998033344745636 0.1374784105326071 0.9821000099182129
358500 0.009860343161706987 0.998033344745636 0.13762029965575348 0.9818999767303467
359000 0.009861733187229159 0.998033344745636 0.1377054481859599 0.9819999933242798
359500 0.009858919227969455 0.998033344745636 0.13765891919407622 0.9818999767303467
