#Batch costTraining precTraining
11676 0.018189766 0.9952178
11677 0.002670811 0.9952448
11678 0.022293774 0.9951779
11679 0.0015205158 0.99520487
11680 0.0073581515 0.9951852
11681 0.0018428798 0.9952118
11682 0.010001315 0.9951923
11683 0.011604488 0.99517304
11684 1.2018688e-05 0.99519926
11685 0.009243165 0.9951802
11686 0.017046856 0.9951613
11687 5.6623234e-05 0.99518716
11688 0.014916916 0.99516845
11689 0.016531687 0.9951499
11690 0.005196511 0.99513155
11691 0.0008190044 0.99515706
11692 0.0013264455 0.9951823
11693 0.008622502 0.9951641
11694 0.019543745 0.99514604
11695 0.02028928 0.9951282
11696 0.00064347207 0.99515307
11697 0.00033966533 0.9951777
11698 0.031538863 0.99507576
11699 0.01629787 0.99505866
11700 0.0028913585 0.99508333
11701 0.016511869 0.99506634
11702 0.0013023629 0.9950908
11703 0.016887305 0.9950739
11704 4.2674303e-05 0.99509805
11705 0.00056549825 0.99512196
11706 0.0006607181 0.9951456
11707 0.0008366101 0.9951691
11708 4.4740623e-06 0.9951923
11709 0.0032023033 0.9952153
11710 6.278699e-07 0.99523807
11711 0.036330834 0.99514216
11712 0.017476518 0.9951258
11713 0.014369273 0.99510956
11714 0.01873204 0.99505454
11715 0.0011005499 0.9950775
11716 0.0002967884 0.9951003
11717 0.034395058 0.9950077
11718 4.6652433e-05 0.9950306
11719 0.01630535 0.9950152
11720 0.0013405009 0.99503785
11721 0.043522667 0.9949472
11722 0.0030209406 0.99496996
11723 8.691504e-06 0.99499255
11724 0.0023888468 0.9950149
11725 0.0071739242 0.995
11726 2.8143897e-05 0.9950221
11727 0.017038453 0.99500734
11728 5.8414465e-05 0.9950292
11729 0.021896506 0.9949782
11730 0.0018720118 0.995
11731 0.016977651 0.9949856
11732 0.0042951633 0.9949713
11733 0.00089248864 0.99499285
11734 0.0051419614 0.99501425
11735 0.0010334159 0.99503547
11736 0.013512979 0.99502116
11737 0.0019000447 0.9950422
11738 0.0029269222 0.995063
11739 0.001560904 0.9950837
11740 0.01760397 0.99506944
11741 0.0010596135 0.9950899
11742 0.004165463 0.9951102
11743 0.018165898 0.995096
11744 0.032159057 0.9950478
11745 0.009584191 0.99503404
11746 0.0015942099 0.9950542
11747 0.00021518844 0.9950742
11748 2.035217e-05 0.99509406
11749 1.0733506e-05 0.9951138
11750 0.00046217532 0.99513334
11751 0.0002061066 0.9951527
11752 0.002082063 0.99517196
11753 0.0015679215 0.99519104
11754 0.014552986 0.99514437
11755 0.00020198208 0.9951634
11756 0.0014743509 0.9951823
11757 0.0040450837 0.99520105
11758 0.013476054 0.99518734
11759 0.005445353 0.99520594
11760 0.0018937975 0.99522436
11761 0.007644458 0.9952107
11762 0.025899846 0.9951654
11763 0.014993802 0.9951521
11764 0.025103973 0.99510735
11765 2.936308e-05 0.9951258
11766 0.027525136 0.9950814
11767 0.01467936 0.99506867
11768 0.0028346041 0.9950871
11769 0.005404861 0.99507433
11770 0.011777275 0.99506176
11771 0.0074349213 0.9950492
11772 0.014599898 0.9950368
11773 0.019711377 0.99502444
11774 0.0005770614 0.99504256
11775 0.0040654046 0.9950606
11776 0.014669282 0.9950483
11777 0.0031097399 0.99506617
11778 0.014010074 0.99505395
11779 0.016859667 0.9950418
11780 4.464755e-05 0.99505955
11781 0.0018277555 0.99507713
11782 0.0034689987 0.99509454
11783 0.013653462 0.99508244
11784 4.26889e-05 0.9950998
11785 0.0015251314 0.99511695
11786 0.0013475643 0.99513406
11787 0.0020980414 0.995151
11788 0.0146269305 0.9951389
11789 0.0042799185 0.9951557
11790 0.0033697234 0.99517244
11791 0.030719798 0.9951031
11792 0.00052612106 0.99511987
11793 0.00959024 0.99510807
11794 0.006797862 0.9950964
11795 0.00256712 0.995113
11796 0.019406002 0.99510133
11797 0.00036327296 0.99511784
11798 6.9822585e-05 0.99513423
11799 2.0054611e-05 0.9951505
11800 3.6490844e-06 0.99516666
11801 0.0025816655 0.99518275
11802 0.013768367 0.99517107
11803 0.0044564917 0.9951595
11804 0.03457811 0.9951206
11805 2.3370802e-05 0.9951366
11806 0.016682694 0.9951253
11807 0.011228249 0.995114
11808 0.03875714 0.9950487
11809 0.0020791867 0.99506474
11810 0.024144964 0.9950269
11811 2.3420302e-05 0.99504286
11812 0.00036875383 0.9950588
11813 0.0247987 0.9950213
11814 0.018369542 0.9950106
11815 0.0021849975 0.99502647
11816 0.004140126 0.9950422
11817 0.0013772338 0.9950578
11818 0.00024323608 0.9950734
11819 0.024789652 0.9950366
11820 0.017285146 0.99502605
11821 0.025011439 0.99498963
11822 0.0043579885 0.9950052
11823 0.0003142995 0.9950206
11824 0.00034909477 0.995036
11825 0.0012317766 0.99505126
11826 0.00020533105 0.99506646
11827 0.0068706847 0.9950561
11828 0.0005623577 0.9950711
11829 0.0058009704 0.99508613
11830 0.004113824 0.99510103
11831 0.011268059 0.99509066
11832 0.0019197208 0.99510545
11833 0.0015046427 0.9951201
11834 0.011300473 0.9951098
11835 5.5129294e-05 0.9951244
11836 0.0048472933 0.9951389
11837 0.01243206 0.9951286
11838 0.013601244 0.9951183
11839 0.00020956394 0.99513274
11840 0.01093042 0.99512255
11841 0.004806575 0.99513686
11842 0.003002442 0.99515104
11843 0.01650789 0.9951409
11844 8.004489e-05 0.99515504
11845 4.2915312e-06 0.9951691
11846 0.030538153 0.9951349
11847 0.010363323 0.9951249
11848 0.018457325 0.9951149
11849 0.0004610759 0.9951289
11850 0.015364705 0.99511904
11851 0.01212293 0.9951092
11852 0.018074242 0.9950994
11853 0.01768779 0.9950897
11854 0.00023749309 0.9951036
11855 0.00015326487 0.99511737
11856 0.0043499065 0.9951311
11857 1.1783043e-05 0.9951447
11858 0.012277787 0.995135
11859 0.0023910305 0.99514854
11860 0.017201137 0.9951389
11861 0.0025873987 0.99515235
11862 0.009831997 0.9951427
11863 0.0012011904 0.9951561
11864 0.00823995 0.9951465
11865 0.004862895 0.9951598
11866 0.020727225 0.99515027
11867 0.020932524 0.9951408
11868 0.01666514 0.9951313
11869 0.00048767304 0.99514455
11870 0.016555315 0.9951351
11871 0.027074445 0.9951033
11872 1.4101393e-05 0.9951165
11873 4.7114005e-05 0.9951296
11874 0.026141861 0.99509805
11875 1.8687102e-05 0.9951111
11876 0.0065719592 0.9951019
11877 1.7680943e-05 0.9951149
11878 0.0034178798 0.99512786
11879 0.0018166224 0.99514073
11880 0.023115559 0.99513155
11881 9.314802e-05 0.99514437
11882 4.1998417e-05 0.99515706
11883 4.4430486e-05 0.9951697
11884 0.0100286985 0.9951606
11885 0.020072898 0.9951515
11886 0.0005568693 0.9951641
11887 0.016657392 0.99515504
11888 0.00036173427 0.99516755
11889 0.0009530582 0.99517995
11890 0.007484854 0.99517095
11891 0.00034066252 0.9951833
11892 0.018710176 0.99517435
11893 0.014982752 0.9951654
11894 0.023443926 0.99513537
11895 0.016620396 0.9951266
11896 0.015757492 0.99511784
11897 0.0016794221 0.9951301
11898 0.0003551926 0.9951424
11899 0.00015864562 0.99515456
11900 0.002263718 0.99516666
11901 0.046313483 0.99511635
11902 0.030963 0.9950871
11903 0.041101772 0.9950372
11904 0.009383643 0.99502885
11905 0.022807045 0.995
11906 0.00058532204 0.99501234
11907 0.020457694 0.9950041
11908 8.480332e-06 0.99501634
11909 0.00067704014 0.9950285
11910 0.0028826366 0.99504066
11911 0.033944715 0.99501216
11912 0.013138994 0.99500406
11913 0.015463889 0.99499595
11914 0.0058217244 0.9949879
11915 4.260425e-05 0.995
11916 0.00045903397 0.99501204
11917 0.032675456 0.99498403
11918 0.0029026526 0.994996
11919 0.016729759 0.9949881
11920 0.0012188568 0.995
11921 5.0021452e-05 0.99501187
11922 0.00030208007 0.99502367
11923 1.2379928e-05 0.99503547
11924 0.0040210444 0.99504715
11925 0.011976493 0.9950392
11926 0.0031388248 0.99505085
11927 0.00739314 0.9950429
11928 0.030123133 0.99501556
11929 0.023896428 0.9949883
11930 0.023725415 0.99496126
11931 0.010509583 0.9949536
11932 0.02360788 0.9949267
11933 0.0009208324 0.99493843
11934 0.00016360912 0.99495006
11935 0.015800793 0.99494255
11936 0.003999499 0.9949541
11937 0.014171788 0.9949275
11938 0.033260416 0.99490106
11939 0.0021773467 0.9949127
11940 0.009323254 0.9949053
11941 0.0005115167 0.99491686
11942 0.015039319 0.9949095
11943 2.1419484e-05 0.99492097
11944 0.014106168 0.99491364
11945 0.003608309 0.9949251
11946 0.0031987054 0.99493647
11947 0.029546466 0.99491054
11948 0.007012856 0.99490327
11949 0.009893509 0.99489605
11950 0.033437617 0.99487036
11951 0.00010434508 0.99488175
11952 0.036251817 0.9948562
11953 0.0028063492 0.99486756
11954 0.016882561 0.9948605
11955 0.020550663 0.9948535
11956 0.014762387 0.99484646
11957 0.006059424 0.9948578
11958 6.0346825e-05 0.994869
11959 0.008602581 0.994862
11960 7.203387e-05 0.99487317
11961 0.00012490792 0.9948843
11962 0.007962613 0.99487734
11963 1.8686329e-05 0.9948884
11964 1.8752793e-05 0.99489945
11965 0.0024495183 0.9949104
11966 0.008287953 0.99490345
11967 0.0026231892 0.99491435
11968 0.000478284 0.9949252
11969 0.00074703485 0.99493605
11970 0.028981995 0.9949114
11971 0.042039163 0.99486905
11972 0.019176427 0.9948446
11973 0.025428027 0.9948203
11974 0.00040566464 0.9948312
11975 0.015863793 0.9948246
11976 0.0018412936 0.99483544
11977 7.216474e-06 0.9948463
11978 0.0082428055 0.9948396
11979 0.001617306 0.9948504
11980 0.0030850277 0.9948611
11981 6.114731e-05 0.9948718
11982 0.019507114 0.99484783
11983 0.0039829644 0.9948585
11984 0.023860494 0.9948347
11985 3.2269734e-05 0.9948454
11986 0.003854334 0.99485594
11987 0.020164007 0.9948323
11988 0.017430685 0.99482584
11989 0.019318452 0.9948023
11990 0.006655795 0.9947959
11991 0.03297404 0.99477255
11992 0.0040630163 0.9947832
11993 0.03083421 0.99474305
11994 0.010865134 0.99473685
11995 0.013741543 0.99473065
11996 0.031447195 0.99470764
11997 0.01641148 0.99470156
11998 0.04424963 0.99464524
11999 0.021598054 0.9946393
12000 0.016563449 0.9946333
12001 0.02319136 0.98333335
12002 0.0035878965 0.9916667
12003 0.008961615 0.9916667
12004 0.018586911 0.9916667
12005 0.00093971717 0.99333334
12006 0.0025064216 0.99444443
12007 0.016791094 0.99404764
12008 5.9726368e-05 0.9947917
12009 6.0174887e-05 0.9953704
12010 0.00014209053 0.99583334
12011 0.025810258 0.9939394
12012 0.026898963 0.9930556
12013 0.0014397186 0.99358976
12014 7.795582e-05 0.99404764
12015 0.005949676 0.9938889
12016 0.00015147791 0.99427086
12017 0.018729022 0.9941176
12018 0.00016664575 0.99444443
12019 0.033126824 0.99385965
12020 0.00056961196 0.9941667
12021 5.5646246e-06 0.99444443
12022 0.0015211892 0.994697
12023 0.0037198006 0.9949275
12024 0.005008862 0.9947917
12025 0.00067790895 0.995
12026 0.029419398 0.99423075
12027 0.013779523 0.9941358
12028 9.158622e-06 0.99434525
12029 0.0036774937 0.9945402
12030 0.0036067264 0.99472225
12031 0.0003841017 0.9948925
12032 0.00068778754 0.9950521
12033 0.019868705 0.994697
12034 0.0069153616 0.99485296
12035 0.02317391 0.9945238
12036 0.013362338 0.99444443
12037 0.003146063 0.9945946
12038 0.015773088 0.99451756
12039 0.032505225 0.99423075
12040 0.028925465 0.99375
12041 0.00011581889 0.99390244
12042 0.016671488 0.9938492
12043 0.007582744 0.99379843
12044 0.014779737 0.9935606
12045 0.042348254 0.99314815
12046 0.014199193 0.99311596
12047 8.6604254e-05 0.9932624
12048 0.008537123 0.99322915
12049 0.012310308 0.99319726
12050 0.007339078 0.9931667
12051 3.5223334e-06 0.9933007
12052 0.0006854456 0.9934295
12053 0.019365702 0.9933962
12054 0.012129591 0.9933642
12055 3.6994828e-07 0.99348485
12056 4.5408586e-05 0.9936012
12057 0.007647244 0.9935672
12058 0.0001007251 0.99367815
12059 5.062695e-05 0.9937853
12060 0.002655605 0.9938889
12061 0.0005345411 0.99398905
12062 0.0016019014 0.994086
12063 0.0058649653 0.99404764
12064 0.011305457 0.9940104
12065 0.011381648 0.9939744
12066 0.009141997 0.9939394
12067 0.00019876708 0.9940299
12068 0.009582912 0.9939951
12069 0.0015659077 0.99408215
12070 0.013883254 0.99404764
12071 0.0001945444 0.99413145
12072 0.028007166 0.9939815
12073 0.0046073105 0.9940639
12074 5.2287338e-05 0.99414414
12075 0.009569055 0.9941111
12076 0.026339924 0.9939693
12077 0.013983991 0.9939394
12078 0.021360056 0.99380344
12079 1.4104964e-05 0.9938819
12080 0.0029519105 0.99395835
12081 0.014989218 0.99382716
12082 0.0026502346 0.99390244
12083 0.015339222 0.9938755
12084 0.0029639814 0.9939484
12085 0.0292055 0.9937255
12086 0.012496347 0.9937016
12087 0.016870396 0.99367815
12088 0.042302255 0.9933712
12089 0.006645878 0.99335206
12090 9.760441e-06 0.9934259
12091 0.01730056 0.9934066
12092 0.025914403 0.9932971
12093 0.0018346489 0.99336916
12094 0.0020816245 0.99343973
12095 4.7279445e-05 0.99350876
12096 0.00031164667 0.9935764
12097 0.0002768987 0.9936426
12098 0.004249948 0.9937075
12099 0.0005830446 0.993771
12100 0.011283097 0.99375
12101 0.0044057397 0.9938119
12102 0.0044208565 0.99379086
12103 0.0002560769 0.9938511
12104 0.006991119 0.99383014
12105 4.8915797e-05 0.9938889
12106 0.0045750886 0.99386793
12107 0.019216925 0.99376947
12108 5.2667045e-05 0.99382716
12109 0.02040324 0.9938073
12110 0.0054989387 0.9937879
12111 0.009749466 0.99376875
12112 4.4668428e-05 0.9938244
12113 0.031978544 0.99373156
12114 0.003827029 0.9937866
12115 0.007778409 0.9937681
12116 0.00017552954 0.99382186
12117 0.004713153 0.99380344
12118 0.00096847216 0.99385595
12119 0.010498207 0.99383754
12120 0.00020659671 0.9938889
12121 0.015429458 0.9938705
12122 0.014480994 0.99385244
12123 0.0035771779 0.99390244
12124 0.020142717 0.9938172
12125 3.8265774e-05 0.9938667
12126 0.008673594 0.9939153
12127 0.019046756 0.993832
12128 1.1798258e-05 0.9938802
12129 2.7763179e-05 0.99392766
12130 0.015191896 0.99391025
12131 0.0024947934 0.99395674
12132 0.0010492903 0.9940025
12133 0.0010059866 0.99404764
12134 0.0008561999 0.99409205
12135 0.000601545 0.9941358
12136 0.00030052342 0.99417895
12137 0.0002750652 0.9942214
12138 0.01725681 0.9942029
12139 0.00076329085 0.9942446
12140 0.026438827 0.9941667
12141 0.0038639014 0.99420804
12142 0.0046477257 0.9942488
12143 0.0179018 0.99423075
12144 0.028593 0.9941551
12145 0.00417134 0.9941954
12146 0.002855155 0.99423516
12147 0.011481165 0.9942177
12148 4.77617e-05 0.99425673
12149 0.0019044321 0.9942953
12150 0.00054870936 0.9943333
12151 0.012570333 0.9943157
12152 0.002484551 0.99435306
12153 1.6514156e-05 0.99438995
12154 2.8140032e-05 0.9944264
12155 0.00021322472 0.9944624
12156 0.000517609 0.99449784
12157 9.546111e-05 0.9945329
12158 0.00045142416 0.9945675
12159 0.00010259297 0.99460167
12160 0.009980772 0.9945833
12161 0.030652484 0.9944617
12162 0.00050646474 0.99449587
12163 0.024988508 0.9943763
12164 0.03425054 0.99430895
12165 0.023754759 0.9942424
12166 0.00059844775 0.9942771
12167 9.806229e-05 0.9943114
12168 0.016983127 0.99429566
12169 0.012688012 0.9942801
12170 0.0027672886 0.9943137
12171 0.007344062 0.9942982
12172 6.243378e-06 0.9943314
12173 0.008825895 0.994316
12174 0.00045409088 0.99434865
12175 3.2529808e-06 0.99438095
12176 7.560534e-05 0.9944129
12177 1.48785375e-05 0.99444443
12178 0.004619573 0.99447566
12179 0.005845112 0.99446
12180 0.0011606604 0.99449074
12181 0.000117640906 0.9945212
12182 0.006485375 0.99450547
12183 0.000519295 0.9945355
12184 0.008894999 0.99451995
12185 2.3983866e-05 0.9945496
12186 0.00022268076 0.99457884
12187 0.0038997014 0.99460787
12188 8.940013e-05 0.99463654
12189 0.022745907 0.9945767
12190 0.00076317537 0.99460524
12191 0.01676001 0.99458987
12192 1.0951487e-05 0.99461806
12193 0.016071053 0.99460274
12194 0.009980647 0.9945876
12195 0.000116144976 0.9946154
12196 0.012248327 0.99460036
12197 0.00097297435 0.9946278
12198 0.031505253 0.99457073
12199 0.030536212 0.9944724
12200 0.016173549 0.9944583
12201 0.00082389155 0.9944859
12202 0.0010057938 0.9945132
12203 2.4040732e-05 0.9945402
12204 0.015076278 0.9944853
12205 0.00047535138 0.9945122
12206 0.019632494 0.9944984
12207 0.009565282 0.9944847
12208 0.00089649804 0.99451125
12209 0.0009787169 0.9945375
12210 0.015006419 0.9945238
12211 0.022913551 0.9944708
12212 0.016709609 0.99445754
12213 0.018749783 0.99444443
12214 0.00014723578 0.9944704
12215 5.163959e-06 0.9944961
12216 0.0070816674 0.99448305
12217 0.00061216974 0.99450845
12218 0.00029408542 0.99453366
12219 1.5215676e-05 0.9945586
12220 0.00841221 0.99454546
12221 0.0053369734 0.9945324
12222 0.004116948 0.9945571
12223 1.1482251e-05 0.99458146
12224 0.005845674 0.99456847
12225 0.02005729 0.99455553
12226 0.0052954485 0.9945428
12227 0.016674493 0.9945301
12228 0.016686294 0.99451756
12229 0.008483981 0.9945051
12230 2.0715812e-05 0.994529
12231 0.0056629423 0.9945166
12232 0.013303322 0.99450433
12233 0.0003605801 0.9945279
12234 0.007227074 0.99451566
12235 4.7740275e-05 0.994539
12236 0.019291129 0.99452686
12237 0.00010012112 0.99454993
12238 0.015786694 0.9945028
12239 0.0008679259 0.9945258
12240 4.1723302e-05 0.9945486
12241 0.003261834 0.9945712
12242 1.7556355e-05 0.9945937
12243 2.306172e-05 0.9946159
12244 0.004705058 0.99463797
12245 2.6311434e-06 0.99465984
12246 0.0076447283 0.9946477
12247 0.0071192672 0.99463564
12248 0.0062872684 0.9946573
12249 0.016830288 0.99464524
12250 0.016079908 0.9946333
12251 0.001445594 0.9946547
12252 0.0008226074 0.99467593
12253 0.00193786 0.994697
12254 2.271488e-05 0.99471784
12255 0.00013382627 0.9947386
12256 0.0075340313 0.99472654
12257 0.0005147499 0.9947471
12258 0.0015001629 0.9947674
12259 6.6781845e-06 0.99478763
12260 9.06065e-05 0.9948077
12261 0.019153178 0.9947957
12262 0.0008551244 0.9948155
12263 0.018951543 0.99477184
12264 0.01697166 0.9947601
12265 0.020576678 0.9947484
12266 5.9310874e-05 0.99476814
12267 0.0005562113 0.99478775
12268 0.016267622 0.9947761
12269 2.943411e-07 0.99479556
12270 3.4036093e-05 0.9948148
12271 0.0002108663 0.99483395
12272 0.00056872104 0.99485296
12273 0.00065145094 0.9948718
12274 0.017132603 0.9948601
12275 0.044179637 0.9947879
12276 0.003098511 0.99480677
12277 0.0041899392 0.99479544
12278 0.00021917731 0.99481416
12279 2.3901182e-05 0.99483275
12280 0.013386519 0.9948214
12281 0.0008781396 0.99483985
12282 1.297413e-06 0.99485815
12283 0.0101122605 0.9948469
12284 0.00833612 0.9948357
12285 0.012408381 0.9948246
12286 0.005954566 0.9948135
12287 0.010020235 0.99480253
12288 0.0005084811 0.9948206
12289 0.022659894 0.99478084
12290 0.0036915627 0.99479884
12291 0.016574701 0.9947881
12292 3.9488656e-05 0.99480593
12293 0.0029584153 0.99482363
12294 0.000118549404 0.9948413
12295 0.032889258 0.99480224
12296 0.0021352484 0.9948198
12297 0.042074863 0.99475306
12298 0.0056584342 0.99474275
12299 0.014266048 0.99473244
12300 0.0073008537 0.99472225
12301 0.0009673402 0.9947398
12302 0.013284058 0.9947296
12303 0.0007771855 0.994747
12304 2.7331624e-05 0.99476427
12305 3.207014e-05 0.99478143
12306 0.0001652912 0.9947985
12307 0.013662691 0.9947883
12308 0.01560559 0.99477816
12309 0.017656695 0.9947681
12310 0.0014102099 0.99478495
12311 0.008343263 0.99477494
12312 5.150428e-07 0.9947917
12313 0.00039638858 0.9948083
12314 2.5520065e-05 0.9948248
12315 0.0011547555 0.9948413
12316 7.952922e-06 0.9948576
12317 0.00044434928 0.9948738
12318 0.0307427 0.9948375
12319 0.0005346272 0.99485373
12320 0.0006320862 0.99486977
12321 0.009121683 0.9948598
12322 9.852029e-05 0.9948758
12323 0.0013804014 0.99489164
12324 0.001201844 0.9949074
12325 0.012009961 0.9948974
12326 4.3128457e-05 0.9949131
12327 0.009756305 0.99490315
12328 0.00089864683 0.9949187
12329 0.0064230356 0.9949088
12330 0.01598116 0.994899
12331 0.013516856 0.9948892
12332 4.8676034e-06 0.99490464
12333 0.004919492 0.9948949
12334 4.51271e-08 0.9949102
12335 0.0155980885 0.9949005
12336 0.0009358663 0.99491566
12337 0.008532479 0.994906
12338 0.0013307452 0.9949211
12339 0.00050540135 0.9949361
12340 4.6275076e-07 0.994951
12341 0.00111789 0.9949658
12342 0.020495247 0.99495614
12343 0.016839843 0.99494654
12344 0.0012942416 0.99496126
12345 0.0016285278 0.99497586
12346 0.011383996 0.99496627
12347 0.021739803 0.9949568
12348 0.0039976533 0.9949713
12349 0.014748009 0.9949618
12350 0.017786948 0.9949286
12351 0.011105564 0.9949193
12352 0.0016349109 0.9949337
12353 0.049397968 0.9948536
12354 4.797625e-06 0.99486816
12355 0.006983868 0.99485916
12356 5.2548545e-05 0.9948736
12357 0.00010729212 0.99488795
12358 2.3290859e-05 0.99490225
12359 9.124685e-06 0.99491644
12360 0.029753093 0.9948611
12361 7.7209595e-05 0.9948754
12362 0.012520042 0.9948665
12363 0.0008598484 0.9948806
12364 0.0013268597 0.9948947
12365 0.010835863 0.99488586
12366 5.8244937e-06 0.9948998
12367 0.010406736 0.994891
12368 0.019527292 0.9948822
12369 0.007939103 0.9948961
12370 0.0006610615 0.9949099
12371 0.000114938695 0.99492365
12372 0.017827412 0.9948925
12373 0.016852517 0.99488384
12374 0.014098093 0.99487525
12375 0.003938074 0.9948889
12376 0.029840719 0.99485815
12377 0.00715358 0.9948497
12378 0.041452825 0.99479717
12379 2.2953689e-05 0.9948109
12380 0.0014295945 0.9948246
12381 7.458751e-06 0.9948381
12382 0.00066020055 0.99485165
12383 0.021850402 0.99484336
12384 0.0014079083 0.9948568
12385 0.00033409713 0.9948701
12386 0.00012467544 0.9948834
12387 0.012755436 0.99487513
12388 7.653785e-05 0.9948883
12389 0.00030277192 0.9949015
12390 0.0007927942 0.99491453
12391 0.011327321 0.99490625
12392 8.412973e-05 0.99491924
12393 0.0053569 0.99491096
12394 0.0135062095 0.99490273
12395 0.010672 0.9948945
12396 0.01141935 0.99488634
12397 0.016688548 0.99487823
12398 0.016724722 0.9948702
12399 0.003184008 0.99488306
12400 0.0014893296 0.9948958
12401 0.017072259 0.99488777
12402 0.014751319 0.9948798
12403 0.0066407635 0.9948925
12404 0.022989115 0.99486387
12405 0.009940268 0.99485594
12406 0.0007968515 0.99486864
12407 0.007549796 0.99486077
12408 0.0110114915 0.9948325
12409 0.0006632634 0.99484515
12410 0.0018565822 0.9948577
12411 0.011552659 0.99485
12412 0.03717536 0.99480176
12413 0.022707885 0.9947942
12414 0.0005580036 0.99480677
12415 0.031437773 0.9947791
12416 0.0019004692 0.9947917
12417 0.012063482 0.9947842
12418 0.027444892 0.99475676
12419 0.005649609 0.9947494
12420 0.013719855 0.99474204
12421 0.0010846622 0.99475455
12422 0.004543669 0.9947472
12423 3.7401118e-05 0.9947597
12424 0.026132198 0.9947327
12425 5.401854e-05 0.9947451
12426 0.016147112 0.99473786
12427 0.002244851 0.9947502
12428 0.00039966896 0.9947625
12429 0.015289185 0.99475527
12430 0.0010544824 0.9947674
12431 0.0013784465 0.9947796
12432 0.021818591 0.99475306
12433 0.0072208107 0.99474597
12434 0.004501217 0.9947389
12435 0.014692321 0.9947318
12436 2.5889138e-05 0.9947439
12437 0.0118126515 0.99473685
12438 0.0020386882 0.99474883
12439 0.0004743665 0.9947608
12440 0.022406217 0.9947348
12441 0.0013199262 0.9947468
12442 0.00010909584 0.99475867
12443 0.00062657037 0.9947705
12444 3.507929e-06 0.99478227
12445 0.031606633 0.9947566
12446 0.033773493 0.99473095
12447 0.021036062 0.9947241
12448 0.009388666 0.99471724
12449 0.0031815032 0.99472904
12450 5.231109e-05 0.9947407
12451 0.0010781944 0.9947524
12452 0.013603127 0.99474555
12453 0.0073757726 0.99473876
12454 0.023049323 0.99471366
12455 0.002881541 0.9947253
12456 0.00024050653 0.99473685
12457 0.012674251 0.9947301
12458 0.026373338 0.994687
12459 0.0037826737 0.99469864
12460 0.00041871174 0.99471015
12461 0.003785924 0.9947216
12462 0.016587712 0.99471503
12463 0.012828239 0.9947084
12464 0.0051279683 0.99470186
12465 0.0020909393 0.99471325
12466 0.016714327 0.99470675
12467 0.016501617 0.9947002
12468 0.03366979 0.99467593
12469 0.012174026 0.9946695
12470 0.0017119704 0.9946808
12471 0.029671056 0.99465674
12472 0.016394684 0.9946504
12473 4.9946604e-05 0.99466175
12474 0.01679075 0.99465543
12475 0.016608952 0.9946491
12476 0.0040400974 0.9946604
12477 0.008588822 0.99465406
12478 0.0006643098 0.99466527
12479 0.010455509 0.994659
12480 0.00034200208 0.99467015
12481 0.0015108958 0.99468124
12482 0.003390904 0.99469227
12483 0.00743089 0.994686
12484 0.014265849 0.9946625
12485 0.016822172 0.99463916
12486 0.0044194805 0.9946502
12487 0.017261744 0.9946441
12488 0.00018533919 0.9946551
12489 0.0027604527 0.994666
12490 0.00020548933 0.9946769
12491 0.007949638 0.99467075
12492 0.0036756084 0.9946816
12493 0.0144183915 0.9946585
12494 0.0047498355 0.9946694
12495 0.0015400221 0.9946801
12496 0.021311797 0.9946573
12497 0.00025562113 0.994668
12498 0.0010089094 0.99467874
12499 0.0048905867 0.9946894
12500 0.009878984 0.9946833
12501 0.0016193886 1.0
12502 0.00047217766 1.0
12503 0.0007156016 1.0
12504 0.0032808294 1.0
12505 9.618726e-05 1.0
12506 1.6944492e-05 1.0
12507 0.011604834 0.9988095
12508 0.016970549 0.99791664
12509 0.008658025 0.99722224
12510 4.5736815e-06 0.9975
12511 0.008000555 0.9977273
12512 0.021735052 0.9965278
12513 2.6135447e-05 0.9967949
12514 0.017314482 0.99642855
12515 4.4512857e-05 0.99666667
12516 0.016721794 0.99635416
12517 0.030027 0.99509805
12518 0.0054869642 0.9949074
12519 0.00568379 0.99473685
12520 0.009168993 0.9945833
12521 0.01698299 0.99444443
12522 8.0520795e-06 0.994697
12523 0.002807041 0.9949275
12524 0.0043518892 0.9951389
12525 1.1906829e-05 0.9953333
12526 0.00038618993 0.99551284
12527 0.0052188244 0.9953704
12528 0.00081898185 0.99553573
12529 0.00024350845 0.99568963
12530 0.00026385314 0.99583334
12531 0.027330715 0.9954301
12532 1.0590815e-06 0.9955729
12533 0.00042399403 0.9957071
12534 2.7928414e-05 0.99583334
12535 0.012435317 0.9957143
12536 0.00036994708 0.99583334
12537 0.00035778564 0.99594593
12538 0.003643105 0.9960526
12539 0.00037388477 0.99615383
12540 0.009628654 0.99604166
12541 0.016601868 0.99593496
12542 8.6559186e-07 0.99603176
12543 4.33974e-05 0.996124
12544 0.010939475 0.9960227
12545 0.016955767 0.9959259
12546 0.0047517936 0.9960145
12547 0.026412968 0.9957447
12548 0.00426888 0.99583334
12549 0.001220696 0.9959184
12550 0.0024392575 0.996
12551 0.011272122 0.99591506
12552 0.027770258 0.99567306
12553 5.7657584e-05 0.9957547
12554 0.017512728 0.995679
12555 0.010554155 0.99560606
12556 0.0005563511 0.9956845
12557 0.010381387 0.99561405
12558 0.019880569 0.9954023
12559 0.00062265206 0.99548024
12560 6.708126e-06 0.9955556
12561 0.0038946515 0.9956284
12562 1.7073103e-06 0.9956989
12563 0.0018951882 0.9957672
12564 0.03842931 0.9954427
12565 6.90511e-06 0.99551284
12566 0.00013602017 0.9955808
